56,0,1
10,0,0
20,0,1
13,0,0
15,0,0
56,1,1
42,1,1
4,1,1
54,1,0
15,1,0
56,2,1
42,2,1
10,2,0
50,2,1
15,2,1
56,3,1
20,3,1
13,3,1
54,3,0
15,3,1
32,4,1
8,4,1
15,4,0
54,4,0
56,4,1
56,5,1
42,5,1
4,5,1
13,5,0
54,5,1
56,6,1
42,6,1
13,6,1
54,6,1
15,6,0
50,7,1
42,7,1
43,7,1
13,7,0
15,7,1
56,8,1
50,8,1
4,8,1
54,8,1
15,8,0
56,9,0
42,9,1
52,9,1
54,9,1
14,9,1
56,10,1
42,10,1
50,10,1
34,10,0
54,10,1
56,11,1
42,11,0
43,11,1
54,11,0
15,11,1
56,12,0
42,12,0
4,12,0
54,12,1
15,12,1
56,13,1
42,13,1
13,13,1
54,13,1
15,13,0
56,14,1
40,14,1
10,14,1
54,14,1
15,14,0
56,15,1
42,15,1
18,15,1
13,15,0
15,15,0
56,16,1
20,16,0
13,16,1
54,16,0
15,16,0
56,17,1
9,17,1
42,17,1
15,17,1
32,17,1
56,18,1
42,18,1
4,18,1
50,18,1
15,18,1
32,19,1
56,19,1
42,19,1
50,19,1
10,19,1
32,20,1
33,20,1
10,20,0
43,20,1
54,20,0
56,21,1
9,21,1
50,21,1
10,21,0
15,21,0
32,22,1
42,22,1
10,22,1
54,22,1
15,22,0
56,23,1
40,23,1
42,23,0
52,23,1
54,23,1
56,24,0
42,24,0
4,24,0
50,24,0
15,24,0
56,25,1
40,25,0
50,25,1
54,25,1
15,25,0
42,26,1
50,26,1
13,26,0
54,26,0
15,26,0
56,27,1
43,27,1
4,27,0
54,27,0
15,27,1
56,28,1
10,28,0
50,28,0
13,28,1
15,28,0
56,29,1
42,29,1
15,29,0
10,29,1
7,29,1
56,30,1
9,30,1
42,30,0
54,30,1
15,30,1
56,31,1
42,31,1
10,31,0
13,31,1
15,31,0
40,32,0
9,32,1
10,32,0
56,32,1
15,32,1
56,33,1
50,33,1
10,33,0
54,33,1
15,33,0
56,34,1
42,34,1
13,34,1
54,34,0
15,34,0
9,35,1
10,35,1
43,35,1
36,35,1
15,35,1
56,36,1
33,36,1
42,36,1
43,36,1
10,36,0
56,37,1
42,37,1
43,37,1
4,37,1
15,37,0
18,38,1
20,38,0
50,38,1
54,38,0
15,38,0
56,39,1
42,39,1
13,39,0
54,39,0
15,39,0
56,40,1
42,40,1
52,40,1
50,40,0
54,40,1
56,41,1
10,41,0
50,41,1
13,41,0
54,41,1
56,42,0
42,42,1
10,42,0
54,42,1
15,42,0
56,43,1
42,43,1
50,43,1
10,43,1
15,43,0
56,44,1
15,44,0
51,44,0
54,44,0
39,44,1
56,45,1
10,45,0
11,45,1
13,45,0
15,45,0
56,46,1
10,46,0
4,46,1
53,46,0
54,46,0
56,47,1
4,47,1
43,47,1
20,47,1
15,47,0
56,48,1
9,48,1
42,48,1
54,48,1
40,48,1
56,49,1
48,49,1
42,49,1
52,49,1
13,49,0
56,50,1
11,50,1
13,50,0
54,50,1
15,50,0
56,51,1
40,51,0
10,51,1
13,51,1
15,51,0
56,52,1
12,52,1
13,52,0
54,52,0
15,52,0
56,53,1
9,53,1
50,53,1
13,53,0
15,53,0
56,54,1
9,54,0
50,54,0
54,54,1
15,54,0
56,55,0
50,55,1
15,55,1
36,55,1
39,55,1
56,56,1
50,56,1
4,56,0
13,56,1
15,56,0
56,57,1
42,57,1
10,57,0
54,57,0
15,57,0
32,58,1
40,58,1
42,58,0
50,58,1
15,58,1
56,59,1
9,59,0
50,59,1
13,59,1
15,59,0
56,60,0
42,60,0
52,60,0
54,60,1
32,61,1
56,61,1
4,61,0
40,61,1
52,61,1
56,62,1
42,62,1
26,62,1
54,62,0
15,62,1
56,63,1
50,63,0
15,63,0
36,63,1
47,63,1
56,64,1
10,64,1
15,64,0
54,64,1
7,64,0
