40,0,1
32,0,1
9,0,0
17,0,0
7,0,0
32,1,0
9,1,0
4,1,0
17,1,0
55,1,0
32,2,0
57,2,0
2,2,0
54,2,1
17,2,0
40,3,1
17,3,0
7,3,1
53,3,1
55,3,1
25,4,1
5,4,1
12,4,0
17,4,0
7,4,0
40,5,0
56,5,1
55,5,0
3,5,1
17,5,0
40,6,0
17,6,0
3,6,1
9,6,0
32,6,0
40,7,1
57,7,1
7,7,0
17,7,1
55,7,1
32,8,0
9,8,0
4,8,0
17,8,0
55,8,0
40,9,1
57,9,1
3,9,1
9,9,1
32,9,0
31,10,0
17,10,0
7,10,0
12,10,0
55,10,0
40,11,0
56,11,0
55,11,0
36,11,0
17,11,0
40,12,1
56,12,0
55,12,1
45,12,1
31,12,1
17,13,0
26,13,1
7,13,0
4,13,0
55,13,0
40,14,1
32,14,1
17,14,1
5,14,1
31,14,1
56,15,0
57,15,0
7,15,0
45,15,1
55,15,1
40,16,0
17,16,0
50,16,1
32,16,0
55,16,1
40,17,1
56,17,0
55,17,0
57,17,1
7,17,0
40,18,0
17,18,0
50,18,0
32,18,0
55,18,1
40,19,1
56,19,1
55,19,1
57,19,1
7,19,1
40,20,0
56,20,1
17,20,0
57,20,1
7,20,0
40,21,1
32,21,1
4,21,0
17,21,1
9,21,1
40,22,0
17,22,0
50,22,0
4,22,0
6,22,0
40,23,0
32,23,1
3,23,0
4,23,0
7,23,0
40,24,0
17,24,0
3,24,0
32,24,0
32,25,0
9,25,0
50,25,0
3,25,0
4,25,0
57,26,0
17,26,0
22,26,1
6,26,0
7,26,0
40,27,1
56,27,0
12,27,0
6,27,0
17,27,1
40,28,0
32,28,0
4,28,0
56,28,0
40,29,1
17,29,0
31,29,1
22,29,1
55,29,1
40,30,1
17,30,1
12,30,1
22,30,1
31,30,1
40,31,1
56,31,0
55,31,1
54,31,1
7,31,1
32,32,1
17,32,0
50,32,1
4,32,0
55,32,0
40,33,1
56,33,0
17,33,0
57,33,1
7,33,0
40,34,1
17,34,0
31,34,1
6,34,0
55,34,0
40,35,1
52,35,1
4,35,0
9,35,1
32,35,1
40,36,1
24,36,0
57,36,1
46,36,1
17,36,0
32,37,0
57,37,0
17,37,0
6,37,0
9,37,0
40,38,0
17,38,0
12,38,0
6,38,1
55,38,1
40,39,1
17,39,1
50,39,1
12,39,0
55,39,0
32,40,0
9,40,1
4,40,0
57,40,1
7,40,0
40,41,0
32,41,1
3,41,0
54,41,0
17,41,0
40,42,0
31,42,0
54,42,1
22,42,1
7,42,0
40,43,0
32,43,0
9,43,0
6,43,0
55,43,1
40,44,1
48,44,0
42,44,0
17,44,1
55,44,0
40,45,0
17,45,0
18,45,1
12,45,0
6,45,0
40,46,1
56,46,0
5,46,1
54,46,1
31,46,1
40,47,0
32,47,1
9,47,0
57,47,1
7,47,0
56,48,1
57,48,1
31,48,1
45,48,1
55,48,1
40,49,1
56,49,1
55,49,0
17,49,0
57,49,1
56,50,0
17,50,1
12,50,0
54,50,1
55,50,1
40,51,0
49,51,0
12,51,0
17,51,0
32,51,1
32,52,0
9,52,0
4,52,0
38,52,1
17,52,0
40,53,0
17,53,0
7,53,1
30,53,0
55,53,1
40,54,1
57,54,1
9,54,0
17,54,0
32,54,1
40,55,1
17,55,1
19,55,1
23,55,1
7,55,0
40,56,0
9,56,0
31,56,1
17,56,0
55,56,1
40,57,0
17,57,0
3,57,0
5,57,1
55,57,0
40,58,0
32,58,0
9,58,1
49,58,0
55,58,1
40,59,0
56,59,1
55,59,0
6,59,1
17,59,0
40,60,0
32,60,0
50,60,0
22,60,1
9,60,1
40,61,0
31,61,0
7,61,0
17,61,0
55,61,0
40,62,1
56,62,0
31,62,0
54,62,1
7,62,1
40,63,0
17,63,0
7,63,0
54,63,1
55,63,0
40,64,0
17,64,0
22,64,1
6,64,1
9,64,0
40,65,0
56,65,0
55,65,0
17,65,0
7,65,0
32,66,0
9,66,1
50,66,0
4,66,0
17,66,1
32,67,0
9,67,1
3,67,0
4,67,0
7,67,0
40,68,1
16,68,1
12,68,0
6,68,1
17,68,0
32,69,1
12,69,1
26,69,1
4,69,0
17,69,0
40,70,1
56,70,1
55,70,0
57,70,1
7,70,0
40,71,1
57,71,1
11,71,1
17,71,0
55,71,1
40,72,1
32,72,0
50,72,0
4,72,0
55,72,1
17,73,1
18,73,1
35,73,1
12,73,0
6,73,1
7,74,1
31,74,1
11,74,1
17,74,1
55,74,1
40,75,0
17,75,0
57,75,1
22,75,1
32,75,0
40,76,1
32,76,1
50,76,1
9,76,1
7,76,0
40,77,1
17,77,1
3,77,1
32,77,1
7,77,0
40,78,1
56,78,1
55,78,1
57,78,1
7,78,0
56,79,0
17,79,0
55,79,0
4,79,0
32,79,0
40,80,0
17,80,0
12,80,0
54,80,0
7,80,1
40,81,1
57,81,1
31,81,1
45,81,1
